timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-10-26 20:02:25.830,2647,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","3,8,3,2,3","9,18,5,4,5","16,14,19,19,19","5,7,9,9,13","6,20,4,4,9","10,12,8,10,13","0.09,0.10,0.14,0.14,0.13","0.02,0.13,0.02,0.00,0.00","23.0,24.0,15.0,9.0,10.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","22,2427,51,32,41","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,-1.00,0.03,0.03","7631,3997,-99,4327,4591","0.01,0.01,-1.00,0.01,0.01","559048,821584,10971,48552,98573","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.02","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","115,117,110,105,105","26,27,15,9,10","20,20,20,20,20","{-105,-116,-116,-256},{-95,-104,-104,-256},{-94,-107,-107,-256}","{5.60,12.70,-20.00,-20.00},{5.60,12.80,-20.00,-20.00},{56.80,14.00,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:27.575,2656,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,4,2,4,8","6,9,4,5,6","13,9,19,16,15","8,7,10,13,15","5,8,4,5,13","9,3,9,9,8","0.19,0.08,0.21,0.22,0.10","0.00,0.00,0.02,0.03,0.00","24.0,23.0,10.0,11.0,13.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","47,426,52,27,157","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,0.03,-1.00,0.03","-99,6979,5214,-99,8099","-1.00,0.01,0.01,-1.00,0.01","957263,654090,23691,42159,116980","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.03,0.05,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","117,118,107,105,105","25,27,10,11,13","20,20,20,20,20","{-107,-117,-117,-256},{-90,-107,-107,-256},{-90,-101,-101,-256}","{56.80,37.50,-20.00,-20.00},{31.20,-11.10,-20.00,-20.00},{56.80,66.30,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:29.450,2661,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,2,4,8,7","9,4,5,6,4","9,19,16,15,19","7,10,13,15,13","8,4,5,13,7","3,9,9,8,11","0.08,0.21,0.22,0.10,0.18","0.00,0.02,0.03,0.00,0.00","23.0,10.0,11.0,13.0,14.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","426,52,27,157,111","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,-1.00,0.03,-1.00","6979,5214,-99,8099,-99","0.01,0.01,-1.00,0.01,-1.00","654090,23691,42159,116980,195789","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.05,0.00,0.00,0.00,0.02","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","118,107,105,105,102","27,10,11,13,14","20,20,20,20,20","{-107,-116,-116,-256},{-93,-104,-104,-256},{-92,-104,-104,-256}","{31.20,13.60,-20.00,-20.00},{-20.00,66.20,-20.00,-20.00},{31.20,16.60,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:30.786,2669,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,4,8,7,7","4,5,6,4,4","19,16,15,19,21","10,13,15,13,14","4,5,13,7,3","9,9,8,11,7","0.21,0.22,0.10,0.18,0.10","0.02,0.03,0.00,0.00,0.00","10.0,11.0,13.0,14.0,12.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","52,27,157,111,354","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,-1.00,0.03","5214,-99,8099,-99,5652","0.01,-1.00,0.01,-1.00,0.01","23691,42159,116980,195789,230096","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.02,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","107,105,105,102,101","10,11,13,14,12","20,20,20,20,20","{-95,-104,-104,-256},{-90,-101,-101,-256},{-92,-105,-105,-256}","{5.60,12.80,-20.00,-20.00},{56.80,66.30,-20.00,-20.00},{5.60,15.80,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:32.422,2680,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,3,6,7,7","4,5,5,4,4","19,19,18,17,21","9,13,13,13,14","4,9,11,5,5","10,13,12,6,8","0.14,0.13,0.17,0.13,0.11","0.00,0.00,0.00,0.03,0.05","9.0,10.0,11.0,11.0,11.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","32,41,168,1063,11651","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,0.03,0.03,-1.00","4327,4591,11101,8328,-99","0.01,0.01,0.01,0.01,-1.00","48552,98573,165028,215716,245313","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.02,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","105,105,103,102,101","9,10,11,11,11","20,20,20,20,20","{-90,-107,-107,-256},{-89,-100,-100,-256},{-87,-102,-102,-256}","{31.20,-11.10,-20.00,-20.00},{5.60,66.60,-20.00,-20.00},{5.60,16.30,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:33.677,2687,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,8,7,7,6","5,6,4,4,4","16,15,19,21,17","13,15,13,14,12","5,13,7,3,5","9,8,11,7,7","0.22,0.10,0.18,0.10,0.29","0.03,0.00,0.00,0.00,0.05","11.0,13.0,14.0,12.0,-99.0","0.0,0.0,0.0,0.0,-99.0","-1.0,-1.0,-1.0,-1.0,-1.0","27,157,111,354,161","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,-1.00,0.03,0.03","-99,8099,-99,5652,6468","-1.00,0.01,-1.00,0.01,0.01","42159,116980,195789,230096,258950","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.02,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","105,105,102,101,-99","11,13,14,12,-99","20,20,20,20,20","{-96,-107,-107,-256},{-92,-104,-104,-256},{-90,-106,-106,-256}","{5.60,16.50,-20.00,-20.00},{31.20,16.60,-20.00,-20.00},{56.80,39.10,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:37.199,2701,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","7,7,6,3,4","4,4,4,13,12","19,21,17,10,10","13,14,12,7,1","7,3,5,6,3","11,7,7,5,3","0.18,0.10,0.29,0.46,0.34","0.00,0.00,0.05,0.05,0.00","14.0,12.0,-99.0,6.0,12.0","0.0,0.0,-99.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,3.0","111,354,161,6889,50","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,0.03,0.03,0.03","-99,5652,6468,2948,4810","-1.00,0.01,0.01,0.01,0.01","195789,230096,258950,142928,16754","-1.0,-1.0,-1.0,-1.0,0.0","0,0,0,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.02,0.00,0.00,0.06,0.03","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","102,101,-99,107,110","14,12,-99,6,12","20,20,20,20,20","{-89,-100,-100,-256},{-90,-106,-106,-256},{-86,-107,-107,-104}","{5.60,66.60,-20.00,-20.00},{56.80,39.10,-20.00,-20.00},{31.20,-13.30,2.00,-2.90}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:02:38.725,2708,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","7,7,6,6,7","4,4,4,13,19","17,21,11,15,9","13,14,14,3,1","5,5,4,3,4","6,8,6,6,3","0.13,0.11,0.07,0.35,0.32","0.03,0.05,0.09,0.00,0.00","11.0,11.0,11.0,18.0,13.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,6.0,4.0","1063,11651,425,53,359","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,0.03,0.03","8328,-99,7956,1057,3254","0.01,-1.00,0.01,0.01,0.01","215716,245313,272127,11899,43256","-1.0,-1.0,-1.0,0.0,0.0","0,0,0,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.04","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","102,101,101,110,106","11,11,11,19,13","20,20,20,20,20","{-92,-104,-104,-256},{-93,-105,-105,-256},{-93,-107,-107,-107}","{31.20,16.60,-20.00,-20.00},{5.60,66.90,-20.00,-20.00},{56.80,9.00,-4.30,-3.70}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:02:40.255,2715,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","7,6,6,7,7","4,4,13,19,11","21,11,15,9,5","14,14,3,1,5","5,4,3,4,3","8,6,6,3,5","0.11,0.07,0.35,0.32,0.21","0.05,0.09,0.00,0.00,0.11","11.0,11.0,18.0,13.0,11.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,6.0,4.0,7.5","11651,425,53,359,120","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,0.03,0.03,0.04","-99,7956,1057,3254,3450","-1.00,0.01,0.01,0.01,0.01","245313,272127,11899,43256,77024","-1.0,-1.0,0.0,0.0,0.0","0,0,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.04,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","101,101,110,106,107","11,11,19,13,11","20,20,20,20,20","{-92,-105,-105,-256},{-91,-108,-108,-108},{-90,-109,-109,-256}","{5.60,15.80,-20.00,-20.00},{56.80,8.70,-6.20,-9.20},{56.80,-13.70,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:02:41.778,2723,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,6,7,7,9","4,13,19,11,10","11,15,9,5,8","14,3,1,5,6","4,3,4,3,2","6,6,3,5,3","0.07,0.35,0.32,0.21,0.39","0.09,0.00,0.00,0.11,0.07","11.0,18.0,13.0,11.0,8.0","0.0,0.0,0.0,0.0,0.0","-1.0,6.0,4.0,7.5,8.0","425,53,359,120,132","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,0.03,0.04,-1.00","7956,1057,3254,3450,-99","0.01,0.01,0.01,0.01,-1.00","272127,11899,43256,77024,89181","-1.0,0.0,0.0,0.0,0.0","0,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.04,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","101,110,106,107,104","11,19,13,11,8","20,20,20,20,20","{-90,-106,-106,-256},{-93,-107,-107,-107},{-84,-98,-98,-256}","{56.80,39.10,-20.00,-20.00},{56.80,9.00,-4.30,-3.70},{-20.00,-13.80,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:02:42.957,2732,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","3,4,6,7,10","13,12,12,11,6","10,10,6,9,7","7,1,4,7,8","6,3,3,5,3","5,3,3,5,4","0.46,0.34,0.23,0.32,0.43","0.05,0.00,0.03,0.14,0.09","6.0,12.0,9.0,10.0,8.0","0.0,0.0,0.0,0.0,0.0","-1.0,3.0,4.5,13.0,11.5","6889,50,83,204,149","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,-1.00,0.04,0.04","2948,4810,-99,5642,3511","0.01,0.01,-1.00,0.01,0.01","142928,16754,35861,77197,75534","-1.0,0.0,0.0,0.0,0.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.06,0.03,0.00,0.08,0.06","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","107,110,107,106,105","6,12,9,10,8","20,20,20,20,20","{-93,-105,-105,-256},{-93,-105,-105,-256},{-81,-101,-101,-256}","{5.60,66.90,-20.00,-20.00},{5.60,36.40,-5.70,-4.70},{5.60,11.10,-8.60,-6.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:02:44.780,2740,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,6,7,10,6","12,12,11,6,7","10,6,9,7,7","1,4,7,8,8","3,3,5,3,4","3,3,5,4,4","0.34,0.23,0.32,0.43,0.33","0.00,0.03,0.14,0.09,0.07","12.0,9.0,10.0,8.0,9.0","0.0,0.0,0.0,0.0,0.0","3.0,4.5,13.0,11.5,6.0","50,83,204,149,108","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.04,0.04,-1.00","4810,-99,5642,3511,-99","0.01,-1.00,0.01,0.01,-1.00","16754,35861,77197,75534,123920","0.0,0.0,0.0,0.0,0.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.03,0.00,0.08,0.06,0.04","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","110,107,106,105,104","12,9,10,8,9","20,20,20,20,20","{-91,-108,-108,-108},{-91,-105,-105,-256},{-90,-107,-107,-256}","{56.80,8.70,-6.20,-9.20},{56.80,37.10,0.90,-7.60},{-20.00,62.50,-2.70,-1.10}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:02:46.053,2747,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","7,7,9,9,9","19,11,10,7,6","9,5,8,5,7","1,5,6,6,6","4,3,2,3,3","3,5,3,5,5","0.32,0.21,0.39,0.23,0.34","0.00,0.11,0.07,0.03,0.03","13.0,11.0,8.0,5.0,8.0","0.0,0.0,0.0,0.0,0.0","4.0,7.5,8.0,9.0,6.0","359,120,132,1100,2819","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.04,-1.00,0.06,0.06","3254,3450,-99,4804,5164","0.01,0.01,-1.00,0.01,0.01","43256,77024,89181,111724,173961","0.0,0.0,0.0,0.0,0.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.04,0.00,0.00,0.00,0.03","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","106,107,104,101,105","13,11,8,36,8","20,20,20,20,20","{-86,-107,-107,-104},{-84,-98,-98,-256},{-84,-104,-104,-256}","{31.20,-13.30,2.00,-2.90},{-20.00,-13.80,-20.00,-20.00},{5.60,61.90,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:02:47.609,2756,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,7,10,6,5","12,11,6,7,10","6,9,7,7,7","4,7,8,8,7","3,5,3,4,4","3,5,4,4,6","0.23,0.32,0.43,0.33,0.32","0.03,0.14,0.09,0.07,0.05","9.0,10.0,8.0,9.0,5.0","0.0,0.0,0.0,0.0,0.0","4.5,13.0,11.5,6.0,11.5","83,204,149,108,944","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.04,0.04,-1.00,0.07","-99,5642,3511,-99,3955","-1.00,0.01,0.01,-1.00,0.01","35861,77197,75534,123920,153963","0.0,0.0,0.0,0.0,0.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.08,0.06,0.04,0.07","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","107,106,105,104,104","9,10,8,9,56","20,20,20,20,20","{-93,-107,-107,-107},{-81,-101,-101,-256},{-86,-102,-102,-256}","{56.80,9.00,-4.30,-3.70},{5.60,11.10,-8.60,-6.00},{5.60,63.60,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:02:49.056,2763,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","7,10,6,5,7","11,6,7,10,11","9,7,7,7,10","7,8,8,7,8","5,3,4,4,4","5,4,4,6,3","0.32,0.43,0.33,0.32,0.45","0.14,0.09,0.07,0.05,0.11","10.0,8.0,9.0,5.0,11.0","0.0,0.0,0.0,0.0,0.0","13.0,11.5,6.0,11.5,8.0","204,149,108,944,72","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.04,0.04,-1.00,0.07,0.07","5642,3511,-99,3955,3278","0.01,0.01,-1.00,0.01,0.01","77197,75534,123920,153963,189063","0.0,0.0,0.0,0.0,0.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.08,0.06,0.04,0.07,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","106,105,104,104,106","10,8,9,56,11","20,20,20,20,20","{-90,-109,-109,-256},{-90,-107,-107,-256},{-91,-104,-104,-256}","{56.80,-13.70,-20.00,-20.00},{-20.00,62.50,-2.70,-1.10},{31.20,9.70,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:02:50.530,2771,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","9,9,9,7,6","10,7,6,9,6","8,5,7,7,9","6,6,6,8,9","2,3,3,5,5","3,5,5,4,5","0.39,0.23,0.34,0.24,0.48","0.07,0.03,0.03,0.09,0.17","8.0,5.0,8.0,9.0,9.0","0.0,0.0,0.0,0.0,0.0","8.0,9.0,6.0,11.7,9.8","132,1100,2819,91,279","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.06,0.06,-1.00,0.07","-99,4804,5164,-99,4345","-1.00,0.01,0.01,-1.00,0.01","89181,111724,173961,170742,209233","0.0,0.0,0.0,0.0,0.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.03,0.07,0.04","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","104,101,105,105,107","8,36,8,9,9","20,20,20,20,20","{-91,-105,-105,-256},{-84,-104,-104,-256},{-86,-109,-109,-256}","{56.80,37.10,0.90,-7.60},{5.60,61.90,-20.00,-20.00},{5.60,10.50,-5.30,1.50}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:02:53.532,2779,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,5,7,6,8","7,10,11,11,10","7,7,10,5,9","8,7,8,6,4","4,4,4,7,4","4,6,3,6,6","0.33,0.32,0.45,0.23,0.28","0.07,0.05,0.11,0.14,0.13","9.0,5.0,11.0,8.0,6.0","0.0,0.0,0.0,0.0,0.0","6.0,11.5,8.0,7.8,7.6","108,944,72,140,135","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.07,0.07,-1.00,0.08","-99,3955,3278,-99,4427","-1.00,0.01,0.01,-1.00,0.02","123920,153963,189063,171803,263050","0.0,0.0,0.0,0.0,0.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.04,0.07,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","104,104,106,105,105","9,56,11,8,6","20,20,20,20,20","{-86,-102,-102,-256},{-91,-104,-104,-256},{-93,-107,-107,-99}","{5.60,11.80,-20.00,-20.00},{31.20,9.70,-20.00,-20.00},{56.80,34.70,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:02:55.114,2786,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","5,7,6,8,2","10,11,11,10,4","7,10,5,9,23","7,8,6,4,9","4,4,7,4,13","6,3,6,6,28","0.32,0.45,0.23,0.28,0.20","0.05,0.11,0.14,0.13,0.00","5.0,11.0,8.0,6.0,-10.0","0.0,0.0,0.0,0.0,0.0","11.5,8.0,7.8,7.6,13.0","944,72,140,135,12","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.07,0.07,-1.00,0.08,-1.00","3955,3278,-99,4427,-99","0.01,0.01,-1.00,0.02,-1.00","153963,189063,171803,263050,17824","0.0,0.0,0.0,0.0,1.0","3,3,3,3,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.07,0.00,0.00,0.00,0.16","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","104,106,105,105,75","56,11,8,6,501","20,20,20,20,20","{-84,-104,-104,-256},{-85,-109,-109,-107},{-85,-102,-102,-103}","{5.60,61.90,-20.00,-20.00},{56.80,11.10,-20.00,-20.00},{56.80,13.00,5.00,-2.80}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:03:17.045,2815,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,2,2,2,2","4,4,4,4,4","25,25,26,26,25","8,8,7,8,6","8,13,7,7,9","7,9,22,17,11","0.00,0.03,0.02,0.02,0.00","0.00,0.07,0.06,0.00,0.04","1.0,2.0,1.0,0.0,0.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,13.0","15,29,11,50,34","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.07,-1.00,0.07,-1.00,0.07","7107,-99,6019,-99,9403","0.01,-1.00,0.01,-1.00,0.01","235818,282558,331617,363093,494517","-1.0,-1.0,-1.0,-1.0,1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.01","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","76,77,75,74,75","1,2,1,0,0","20,20,20,20,20","{-90,-106,-106,-100},{-87,-105,-105,-96},{-89,-105,-105,-98}","{56.80,11.90,2.80,8.60},{31.20,-13.30,13.20,14.80},{31.20,-11.70,7.60,14.70}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:03:18.221,2823,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,2,2,3,2","4,4,4,4,4","26,26,24,24,25","6,8,8,8,7","6,9,9,7,6","17,13,6,9,11","0.01,0.02,0.07,0.06,0.00","0.00,0.00,0.00,0.01,0.02","2.0,2.0,0.0,0.0,0.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,13.0,13.0,-1.0","29,10,28,60,48","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.07,0.07,0.07,0.07,-1.00","7627,6273,4609,8147,-99","0.01,0.01,0.01,0.01,-1.00","254827,314224,347555,284301,412426","-1.0,-1.0,1.0,1.0,-1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.05,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","77,76,74,74,75","2,2,0,0,0","20,20,20,20,20","{-90,-107,-107,-100},{-87,-99,-99,-91},{-88,-104,-104,-98}","{-20.00,-12.10,10.20,11.70},{31.20,63.80,14.60,12.80},{31.20,38.30,4.20,7.50}","1-cbnet,5-9;2-ims,6-5",0,{122},4
2025-10-26 20:03:23.338,2833,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,2,2,2,2","4,4,4,4,4","26,25,24,26,25","8,6,6,8,9","7,9,6,6,7","17,11,6,13,12","0.02,0.00,0.00,0.01,0.13","0.00,0.04,0.04,0.00,0.01","0.0,0.0,0.0,0.0,2.0","0.0,0.0,0.0,0.0,0.0","-1.0,13.0,-1.0,-1.0,-1.0","50,34,26,15,49","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.07,0.07,-1.00,0.07","-99,9403,7758,-99,6713","-1.00,0.01,0.01,-1.00,0.01","363093,494517,427518,458584,365694","-1.0,1.0,-1.0,-1.0,-1.0","5,5,5,5,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.01,0.00,0.00,0.13","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","74,75,76,76,75","0,0,0,0,2","20,20,20,20,20","{-87,-99,-99,-91},{-89,-105,-105,-103},{-83,-102,-102,-95}","{31.20,63.80,14.60,12.80},{56.80,39.50,7.50,9.40},{56.80,12.60,9.40,13.50}","1-cbnet,5-9;2-ims,6-5",0,{122},4
